"teamNum","matchNum","alliance","driveStation","startLocation","preload","mobility","autoPickups","autoFailedPickups","autoCones","autoCubes","autoBalance","communityPickups","neutralPickups","singlePickups","doublePickups","supercharged","teleopCones","teleopCubes","shuttle","teleopBalance","buddyClimb","driver","scoutName","comments","scoredT","scoredA","scoredCones","scoredCubes","totalPickups","scoredLowT","scoredMidT","scoredHighT","scoredLowA","scoredMidA","scoredHighA","scoredTCones","scoredTCubes","scoredACones","scoredACubes","pointsT","pointsA","pointsE","ct","pointsTotal"
3655,67,"b","b1",3,"cone",TRUE,"1","1","7","8","na",0,1,6,0,0,"9,6,4,3,15,16","14",0,"engage",FALSE,5,"Kim","Very smooth and quick Auton. Swift around the field and uses single substation to collect cones. Uses intake to also collect cubes from the ground. Can cross the charge station.
",7,2,7,2,9,0,3,4,0,0,2,6,1,1,1,29,15,10,19.286,54
4561,67,"b","b3",2,"cube",FALSE,"NA","NA","NA","5","engage",0,1,4,1,0,"1,10,21,12,13","11",0,"engage",FALSE,3,"kari","Can pick up from both chute and shelf. When coming off charge station, has a chance of tipping over, probably can't cycle over charge station
",6,1,5,2,7,1,4,1,0,0,1,5,1,0,1,19,18,10,22.5,47
8576,67,"b","b2",1,"cube",TRUE,"NA","NA","NA","2","na",0,2,5,0,0,"NA","14,24,25,26,21",2,"engage",FALSE,3,"novinski","cube shooter, like most cube shooters hard to tell if they're missing shots or ferrying, fast intake and bot tho, just only intaking cubes, played nice for a triple balance
",5,1,0,6,6,4,1,0,0,0,1,0,5,0,1,11,9,10,27,30
4020,60,"b","b3",2,"cone",TRUE,"2","2","4","NA","na",0,0,0,5,0,"3,7,6,10,12","23",0,"park",FALSE,3,"Perumandla","Afraid of the charge station, long line up to intake and place, negated their alliances climb with a last ditch climb attempt in 3 seconds
",6,1,6,1,7,1,2,3,0,0,1,5,1,1,0,23,9,0,22.5,32
6420,43,"b","b3",3,"cone",TRUE,"NA","NA","9","NA","na",0,0,0,6,0,"1,3,4,10,12,13","NA",0,"engage",FALSE,3,"Brittian","Pretty fast robot. A bit tippy and some sharp stops/starts, but some decent scoring, especially for being on the wire trace (also good double substation intake)
",6,1,7,0,7,0,3,3,0,0,1,6,0,1,0,24,9,10,22.5,43
5653,8,"b","b1",1,"cube",TRUE,"NA","NA","NA","11","na",0,2,10,0,0,"NA","NA",11,"engage",FALSE,3,"minear","Was a VERY fast shuttle bot. Didn't ever go into the community (might work for us). Quick engage at the end.
",0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,7,10,0,17
1683,42,"b","b1",1,"cone",TRUE,"1","1","1","NA","na",3,0,2,3,0,"3,10,12","2,11,19,20,21",0,"engage",FALSE,5,"Chio","Well thought out pathing making sure to avoid  teammates while having a clear objective (fill out all nodes in front of its drive station). Only major slip up was a collission with 1745 when 1745 ran into them as they were intaking a cube.
",8,1,4,5,9,3,3,2,0,0,1,3,5,1,0,25,9,10,16.875,44
5419,44,"b","b3",1,"cone",TRUE,"1","1","1","NA","na",3,2,3,0,0,"15,13,12,19","20,21,14,11",1,"dock",FALSE,4,"Krotkov","Descored two game pieces attempting to score. Has some serious volume but a bit of a loose cannon.
",8,1,5,4,9,3,5,0,0,0,1,4,4,1,0,21,9,8,16.875,38
4020,10,"r","r3",2,"cone",TRUE,"2","2","6","NA","engage",0,0,4,0,0,"7,22","5,17,14",0,"engage",FALSE,3,"Ha","Good movement, not really defended, but took a long time to intake. 
",5,1,3,3,6,1,2,2,0,0,1,2,3,1,0,18,21,10,27,49
3937,41,"r","r3",1,"cone",TRUE,"1","1","1","2","na",0,0,7,0,1,"3,10,12","11,21,20,19,22",0,"park",FALSE,4,"harold","pretty quick robot. scored pretty effectively. 
",8,2,4,6,10,4,3,1,0,0,2,3,5,1,1,25,15,0,16.875,40
6672,65,"r","r1",1,"cone",TRUE,"NA","NA","18","NA","na",0,1,7,0,0,"16,9,7,15,6","26,27,25",0,"engage",FALSE,4,"Perumandla","Great cycling and pathing, a little long in intaking a few cubes and a little slow in placing, good initiative to climb triple
",8,1,6,3,9,3,2,3,0,1,0,5,3,1,0,27,7,10,16.875,44
3668,26,"b","b1",3,NA,TRUE,"NA","NA","9","NA","na",0,1,0,0,0,"NA","NA",0,"engage",FALSE,2,"Krotkov","Unable to dislodge game piece that fell into their robot during auto. Resorted to poor defense.
",0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,9,10,0,19
604,20,"b","b1",1,"cone",TRUE,"1","1","1","2","na",0,1,6,0,1,"4,10,3,7","11",0,"engage",FALSE,4,"minear","Barely managed to engage right before the buzzer. It would grab cargo from the very end of the loading area. It kept out of the way of its allies. However, it did not ever go over the charge station during its cycles.
",5,2,5,2,7,0,2,3,0,0,2,4,1,1,1,24,15,10,27,49
5653,20,"r","r1",1,"cube",FALSE,"4,3","4,3","NA","8,24","na",0,0,5,0,0,"NA","27,23,19",0,"engage",FALSE,3,"Chio","Cube shooter bot. Main strategy involved cycling over to ground substation, intaking cube, rotating to charge pad, deploying antenna to make sure level(?) and then shooting towards hybrid nodes and hoping they score. If not, duplicates taken out by teammates and used in other cube nodes.
",3,2,0,5,5,3,0,0,1,0,1,0,3,0,2,6,9,10,45,25
3374,60,"r","r1",2,"cone",FALSE,"NA","NA","4","NA","engage",0,0,0,5,0,"9,7","5,14",0,"engage",FALSE,3,"Perumandla","Fairly slow cycling and placement and intake, consistent and slow and methodical, smooth balance
",4,1,3,2,5,0,1,3,0,0,1,2,2,1,0,18,18,10,33.75,46
604,59,"r","r3",3,"cone",TRUE,"1,2","1,2","1,3","2","na",0,4,5,0,0,"4,6,21,23,24,25,26","20,22",0,"engage",FALSE,4,"harold","pretty quick at intaking and scoring. used an effective strategy of intaking cones and cubes that were thrown near the end of the pickup zone. 
",9,3,9,3,12,7,0,2,0,0,3,7,2,2,1,24,21,10,15,55
694,34,"b","b3",3,"cone",TRUE,"4,3","4,3","26","27","na",3,2,3,0,0,"3,1,13,24","2,5,14,25",0,"engage",FALSE,3,"Ha","Very tippy, especially on wire side. intake requires some precision and the pieces are not the most secure. They run cycles, but will be able to stay in community and score. 
",8,2,5,5,10,2,2,4,2,0,0,4,4,1,1,30,9,10,16.875,49
135,66,"r","r1",1,"cube",TRUE,"NA","NA","NA","17","na",0,0,6,0,0,"NA","11,2,14,20,19,21",0,"park",FALSE,3,"gordon","tank drive, consistent but slow some times",6,1,0,7,7,3,2,1,0,1,0,0,6,0,1,17,7,0,22.5,24
384,68,"b","b1",1,"cube",TRUE,"NA","NA","NA","2","na",0,1,0,5,0,"7,18,16,6,15","17",0,"fail",FALSE,3,"Miele","zone pentalty. spent 20 seconds chasing down a cube then failing to intake 3 cones from the shelf. Fast scoring and clean driving otherwise
",6,1,5,2,7,0,4,2,0,0,1,5,1,0,1,22,9,0,22.5,31
6823,68,"r","r2",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,6,0,"4,6,7,3,16,18","NA",0,"engage",FALSE,3,"Kim","Auton failed to pick up a piece but it did engage. Strategy is to collect cones from the shelf. Can cross charge station.
",6,1,6,1,7,0,2,4,0,0,1,6,0,0,1,26,21,10,22.5,57
1983,67,"r","r2",2,"cube",TRUE,"NA","NA","NA","5","engage",1,0,0,4,0,"24,27,25,26","14",0,"fail",FALSE,3,"santiago","good  cycles but its easy to miss the pickup at the shelf
",5,1,4,2,6,4,1,0,0,0,1,4,1,0,1,11,21,0,27,32
5618,68,"r","r3",3,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,2,0,"20,1","19",0,"na",FALSE,2,"gordon","stopped halfway through match, slow intake and slow score
",3,1,2,2,4,2,0,1,0,0,1,2,1,0,1,9,9,0,45,18
176,68,"b","b1",3,"cone",TRUE,"NA","NA","9","8","na",0,0,2,7,0,"1,3,4,10,12,13","11,19,21",0,"fail",FALSE,4,"horvat","quick intake and scoring. prefered shelf. didn't play defense, cycled quickly
",9,2,7,4,11,2,4,3,0,0,2,6,3,1,1,31,15,0,15,46
2635,68,"r","r1",1,"cone",TRUE,"NA","NA","9","NA","na",0,1,0,3,0,"26,18,25","8,17",0,"engage",FALSE,2,"novinski","dropped a piece when bumped, missed a mid cone, mid placement is finnicky, robot is a bit slow
",5,1,4,2,6,2,2,1,0,0,1,3,2,1,0,15,9,10,27,34
25,69,"b","b1",2,"cube",TRUE,"NA","NA","NA","5","fail",2,0,0,1,0,"1","14,11",0,"na",FALSE,1,"horvat","slow and slow intake. primarily scored cubes. very tippy and tipped over midway thru
",3,1,1,3,4,0,2,1,0,0,1,1,2,0,1,11,9,0,45,20
9125,69,"r","r3",1,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,3,0,"3","5,11",0,"engage",FALSE,2,"gordon","ran into teamates a lot, everybot
",3,1,1,3,4,0,1,2,0,0,1,1,2,0,1,13,9,10,45,32
4122,69,"r","r2",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,2,0,"4,12","NA",0,"engage",FALSE,3,"santiago","slippery arm dropped two cones near the shelf. Played defense to protect the bot that was flipped over
",2,1,2,1,3,0,1,1,0,0,1,2,0,0,1,8,9,10,67.5,27
3937,69,"r","r1",2,"cone",TRUE,"NA","NA","4","NA","engage",0,1,8,0,0,"9,7,18,16","17,27,26,25,24",0,"park",FALSE,5,"sfikas","clean 1-piece engage auton and clean cycles to chute for both cones and cubes. not extremely quick at anything but worked efficiently and evaded defense well.
",9,1,5,5,10,4,3,2,0,0,1,4,5,1,0,27,21,0,15,48
2240,69,"b","b1",3,"cone",TRUE,"NA","NA","NA","NA","na",0,0,0,8,0,"9,27,7,6,21,3","8",0,"engage",FALSE,5,"miele","missed cone in auton. driver is very fast moving between community and shelf. Very fast scoring and intaking. driver is able to adjust quickly to the situation
",7,0,6,1,7,2,0,5,0,0,0,6,1,0,0,29,3,10,19.286,42
6090,69,"r","r2",3,"cone",TRUE,"1,2","1,2","1","2","na",0,0,0,6,0,"6,10,13,12,15","14",0,"engage",FALSE,4,"Kim","Auton was nice and accurate. Mainly used the shelf for cubes/cones but can pick up cubes from the ground. Cone placements were sometimes precarious.
",6,2,6,2,8,0,5,1,0,0,2,5,1,1,1,20,15,10,22.5,45
2230,70,"b","b2",1,NA,TRUE,"NA","NA","NA","2","na",2,0,3,1,0,"9,7,6,16,15,13","NA",0,"engage",FALSE,4,"santiago","good maneuvering and made smart decisions used the charge station to avoid hitting teammates. 
",6,1,6,1,7,0,3,3,0,0,1,6,0,0,1,24,9,10,22.5,43
319,70,"r","r3",1,NA,TRUE,"4","4","9","NA","na",0,0,5,0,0,"1,3,10","14,19,20,21",0,"engage",FALSE,4,"gordon","fast and reliable. low to ground and when running into other robots it would barely wobble. almost completely took from chute
",7,1,4,4,8,3,2,2,0,0,1,3,4,1,0,22,9,10,19.286,41
2974,70,"b","b1",2,"cone",FALSE,"NA","NA","4","5","na",0,0,0,7,0,"3,1,12,19,10","NA",0,"engage",FALSE,4,"horvat","intaked quickly, but got worse at scoring later on in the match. dropped 2 cones
",5,2,6,1,7,1,2,2,0,0,2,5,0,1,1,18,12,10,27,40
2638,70,"b","b1",3,"cube",TRUE,"NA","NA","NA","17","fail",0,0,0,4,0,"18","24,8,14",0,"engage",FALSE,3,"Miele","tank drive is very limiting for reducing time to align for scoring. goes over charge station if there is traffic in the community. 
",4,1,1,4,5,1,2,1,0,1,0,1,3,0,1,13,7,10,33.75,30
5411,70,"r","r2",2,"cone",FALSE,"NA","NA","6","NA","engage",0,0,0,5,0,"4,13,15,18","5",0,"engage",FALSE,3,"Kim","Auton engages charge station. Strategy is to pickup cones/cubes from shelf. Had acouple issues with pickup and placement. Didn't push for extra game piece in endgame. Can go over charge station.
",5,1,5,1,6,0,3,2,0,0,1,4,1,1,0,19,18,10,27,47
987,70,"r","r1",3,"cone",TRUE,"1,2","1,2","12","2","na",0,2,4,0,0,"7,26,16,18,24","11,17",0,"engage",FALSE,3,"novinski","fast and consistent, sometimes placing takes a bit, climbed too early, really good auton (almost a three piece but didn't eject the piece)
",7,2,6,3,9,2,4,1,0,1,1,5,2,1,1,21,13,10,19.286,44
9075,71,"r","r3",3,"cube",TRUE,"NA","NA","NA","19","na",0,1,2,0,0,"NA","20,21,22",0,"engage",FALSE,3,"harold","was a hybrid scorer. scored decently. it has a kitbot drivebase. half of the bumper came off, so the robot got disabled. the teammates managed to push it up for a double balance though.
",3,1,0,4,4,3,0,0,1,0,0,0,3,0,1,6,6,10,45,22
6352,71,"b","b2",1,"cube",TRUE,"NA","NA","NA","11","na",0,0,0,3,0,"NA","2,8,24",0,"engage",FALSE,4,"gabri","intake is extremely clunky and slow.
",3,1,0,4,4,1,0,2,0,1,0,0,3,0,1,12,7,10,45,29
5409,71,"b","b2",2,"cone",TRUE,"3","3","13","NA","engage",0,3,0,2,0,"7,6,4,15,16","20",0,"engage",FALSE,3,"Duhe","- double engage- ok speed/aim- intake often pushes cubes away
",6,1,6,1,7,1,2,3,0,1,0,5,1,1,0,23,19,10,22.5,52
587,71,"r","r1",1,"cone",TRUE,"4","4","9","8","na",0,1,2,5,0,"1,3,13,12,10","2,11,25",0,"na",FALSE,3,"minear","Continued to score during the endgame without docking. Didn't cycle over the charge station. Dropped a cube into the hybrid once while attempting to score it mid. It then picked it up and put it back to mid
",8,2,6,4,10,1,4,3,0,0,2,5,3,1,1,29,15,0,16.875,44
1506,71,"r","r1",2,"cone",TRUE,"NA","NA","6","NA","engage",0,0,6,0,1,"7,4,18,16,15","5,22",0,"engage",TRUE,3,"Ha","pushed teammate and somehow secured a double. decent cycling time. they are manueverable, but took some pretty long paths to get to the substation, even when a shorter path was available. 
",7,1,6,2,8,1,3,3,0,0,1,5,2,1,0,29,21,10,19.286,60
3668,71,"b","b3",3,"cone",TRUE,"1","1","9","17","na",0,2,5,0,0,"3,1,10,12,27","5,14",0,"park",FALSE,4,"Pozo","Deceptively good cycler. Intake from both ground and chute and they show a great ability to score high and mid. They are ranked pretty low right now but could be useful in neutral zone 
",7,2,6,3,9,1,3,3,0,1,1,5,2,1,1,26,13,0,19.286,39
4020,72,"b","b1",3,"cone",TRUE,"NA","NA","9","NA","na",0,1,0,5,0,"7,6","8,25,27,26",0,"dock",FALSE,4,"gabri","slow at first but sped up at the end. two links. nothing much
",6,1,3,4,7,3,0,3,0,0,1,2,4,1,0,21,9,8,22.5,38
1241,72,"r","r1",2,"cone",TRUE,"4","4","9","26","na",1,0,5,0,0,"7,4,18,27","17",0,"engage",FALSE,3,"Ha","decent movement, blocked by teamate at substation. not really defended. 
",5,2,5,2,7,1,2,2,1,0,1,4,1,1,1,18,12,10,27,40
3604,76,"r","r3",3,"cone",TRUE,"1","1","3","NA","na",0,0,5,0,0,"4,6,21,10,12,13","NA",0,"engage",FALSE,4,"harold","auton messed up a little and scored low instead of mid or high. other than that, the robot scores pretty well and consistently. 
",6,1,7,0,7,1,3,2,0,0,1,6,0,1,0,21,9,10,22.5,40
9022,72,"b","b2",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,3,0,"3,19,1","NA",0,"na",FALSE,2,"Duhe","- froze between charge station and wall for about last 40 seconds of teleop- slow, especially during auton- driving often choppy, seems like slow intuition
",3,1,3,1,4,1,0,2,0,0,1,3,0,0,1,12,9,0,45,21
1923,72,"r","r2",1,"cube",TRUE,"4,3","4,3","NA","NA","engage",2,6,3,0,0,"21","8,25,24,5,20,2",5,"engage",FALSE,4,"minear","Ferried pieces during auton and during the beginning of teleop. After that, it started to score the pieces that were lingering in the community. Did go over the charge station once easily because of its low cg. Shot cubes to the top node. Did this 3 times and succeeded twice.
",7,0,1,6,7,4,0,3,0,0,0,1,6,0,0,23,15,10,19.286,48
5024,72,"b","b3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,1,0,5,0,"13,12,15,20","14,11",0,"park",FALSE,4,"Pozo","Hard to see what was going on but they have an engagement auto that leaves community and they have their human player drop cones from the double station into their intake. They love scoring mid and are pretty good drivers. Would liek to see them go over charge station a bit more though 
",6,1,4,3,7,1,5,0,0,0,1,4,2,0,1,17,21,0,22.5,38
1683,73,"b","b1",1,"cone",TRUE,"NA","NA","1","2","na",0,0,0,0,0,"NA","NA",0,"na",FALSE,4,"gabri","stalled out after auton
",0,2,1,1,2,0,0,0,0,0,2,0,0,1,1,0,15,0,0,15
2403,73,"r","r1",1,"cube",TRUE,"NA","NA","NA","8","na",0,1,6,0,0,"NA","2,11,14,20,21,22,24",0,"engage",FALSE,4,"harold","scored many low game pieces. seemed to have trouble getting up the charge station, but seemed to try to approach it when they were turned 90 degrees. they still climbed because another team member got the charge station ready for them.
",7,1,0,8,8,4,2,1,0,0,1,0,7,0,1,19,9,10,19.286,38
1218,73,"r","r2",2,"cone",TRUE,"3","3","6","NA","dock",0,1,0,5,0,"3,12,7,13","5",0,"engage",FALSE,3,"minear","Barely got an engage at the end. Struggled a points to place the cones. Only used the double substation.
",5,1,5,1,6,0,2,3,0,0,1,4,1,1,0,21,19,10,27,50
9008,73,"b","b3",2,"cube",FALSE,"NA","NA","NA","5","engage",0,0,0,3,0,"3,4","NA",0,"engage",FALSE,3,"Pozo","Took their time lining up and scoring but they were able to consistntly intake their pieces. They got a piece knocked out of their ingtake which they could not pick up but they pushed it in. i could not see where though
",2,1,2,1,3,0,0,2,0,0,1,2,0,0,1,10,18,10,67.5,38
5505,73,"r","r1",3,"cone",TRUE,"1","1","20","NA","na",0,2,4,0,0,"9,7,18,25","17",0,"engage",FALSE,2,"Ha","they are not very maneuverable and going around the charge station is difficult for them. They recieved a penalty for possesion of multiple game pieces. Got hit and lost a cone. got in the way of their team mates at the substation. 
",5,1,5,1,6,1,2,2,1,0,0,4,1,1,0,18,6,10,27,34
930,73,"b","b2",3,"cone",TRUE,"1,2","1,2","18","17","na",2,4,5,0,0,"6,7,9,16","14,8,5,26,25,24",0,"engage",FALSE,4,"Duhe","- double engage- good speed, ok robot evasion- very good ground intake, so it did very well when there were ground pieces, and perhaps about 1/3 - 1/2 of that efficiency going to the shelf (so they would not do nearly as well if the other alliance picked up everything)
",10,2,5,7,12,3,2,5,0,2,0,4,6,1,1,37,11,10,13.5,58
4693,74,"r","r2",3,"cube",TRUE,"NA","NA","NA","2","na",0,1,0,3,0,"4,7","5,19",0,"engage",FALSE,3,"minear","Left its side during auton which gave it a foul. Struggled at one point to grab a cone from the double substation. However, it did cycle over the charge station.
",4,1,2,3,5,1,0,3,0,0,1,2,2,0,1,17,9,10,33.75,36
3374,74,"r","r3",2,"cone",FALSE,"NA","NA","6","NA","engage",0,0,0,4,0,"4,7,9","8",0,"engage",FALSE,3,"harold","shelf cycler. the arm is a bit slow, which lengthened the cycle times. the pinching intake looks narrow, but they seemed to handle it pretty well. 
",4,1,4,1,5,0,0,4,0,0,1,3,1,1,0,20,18,10,33.75,48
5419,74,"r","r1",1,"cone",TRUE,"4","4","18","17","na",0,1,6,0,0,"16,15,13,26","25",1,"na",FALSE,3,"Ha","drew a penalty from extending in opponent loading zone. got interrupted by their own teamates almost all the time while at the loading zone. 
",5,2,5,2,7,2,3,0,0,2,0,4,1,1,1,13,11,0,27,24
1599,74,"b","b3",2,"cube",FALSE,"NA","NA","NA","5","engage",1,0,0,4,0,"4,6,3,13","21",0,"park",FALSE,4,"Pozo","Good at shelf pickup and they showed great piece security. They like scoring high but something seemed to have happened to their motor as in the endgame after they took in a cube they just stopped moving inside the community w/ 30 seconds left
",5,1,4,2,6,1,1,3,0,0,1,4,1,0,1,20,18,0,27,38
5653,74,"b","b1",3,"cube",TRUE,"4","4","NA","26,25","na",1,5,6,0,0,"NA","22,27,20,19,17,21,23",5,"engage",FALSE,5,"gabri","cube shooter, ferried a lot of pieces, very fast, and good driver
",7,2,0,9,9,6,1,0,2,0,0,0,7,0,2,15,9,10,19.286,34
597,75,"b","b1",2,"cube",FALSE,"NA","NA","NA","5","engage",0,2,2,0,0,"NA","22,23,24,25",0,"park",FALSE,3,"gabri","a bit slow and driver seemed confused
",4,1,0,5,5,4,0,0,0,0,1,0,4,0,1,8,18,0,33.75,26
6672,75,"b","b2",1,"cone",TRUE,"4,3","4,3","10","11,19","na",0,2,6,1,0,"6,4,7,9,15,13,16","8,25",0,"park",FALSE,5,"Duhe","- auton worked!!- nice consistency, no drops/misses
",9,3,8,4,12,1,3,5,1,2,0,7,2,1,2,36,14,0,15,50
469,75,"r","r3",2,"cone",TRUE,"NA","NA","6","NA","engage",0,0,0,8,0,"1,3,7,10,12,13,15","11",0,"engage",FALSE,5,"harold","extremely high performance. picks up all from shelf. cycle times are extremely short. 
",8,1,8,1,9,0,5,3,0,0,1,7,1,1,0,30,21,10,16.875,61
2489,75,"r","r2",1,"cube",TRUE,"NA","NA","NA","27","na",0,1,6,0,0,"NA","26,25,24,23,20",2,"engage",FALSE,3,"minear","Was able to shoot pieces out of the front and the back. Only scored cubes. Did some shuttling at the beginning but went to normal cycling later. Did shuttle over the charge station.
",5,1,0,6,6,5,0,0,1,0,0,0,5,0,1,10,6,10,27,26
5152,75,"r","r1",3,"cone",TRUE,"1","1","19","2","na",0,2,1,5,0,"7,9,6,16","5,8",0,"engage",FALSE,3,"Ha","They have dropped some pieces. they often have to wait at the loading zone, they were not really defended this match . They can maneuver but they have to be careful not to drop their pieces. 
",6,2,5,3,8,0,1,5,1,0,1,4,2,1,1,28,12,10,22.5,50
1414,75,"b","b3",3,"cube",FALSE,"NA","NA","NA","27","na",0,0,5,0,0,"1,3","2,20",0,"engage",FALSE,3,"Pozo","Got in our way a lot and hit their alliance mates a bit. Wasted time trying to take a cube out from the hybrid nodes and their intake looks very flimsy. One good hit and dthat thing is going to brea",4,1,2,3,5,1,0,3,1,0,0,2,2,0,1,17,3,10,33.75,30
5089,76,"b","b2",2,"cube",FALSE,"NA","NA","NA","NA","na",0,0,0,0,0,"NA","NA",0,"na",FALSE,1,"Duhe","- frozen all match, obstructive (perhaps prevented engage?)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,76,"r","r3",2,"cone",TRUE,"NA","NA","6","NA","engage",0,1,6,1,0,"12,3,1","11,2,19,21,14",0,"engage",FALSE,4,"harold","has a pretty fast intake. can pick up from ground and shelf and does both of those pretty well. though it is a tank drive, the driver is pretty good. 
",8,1,4,5,9,2,3,3,0,0,1,3,5,1,0,28,21,10,16.875,59
4779,76,"b","b3",1,"cone",FALSE,"1","1","9,19","2","na",0,1,0,4,0,"1,3,22","5",0,"dock",FALSE,3,"Pozo"," Missed high nodes three seperate time and blocked off teammaates form getting on charge station. Consistent shelf intake but scoring is a bit of an issue. wire side auton and they go over it a lot
",4,3,5,2,7,1,0,3,1,0,2,3,1,2,1,17,15,8,33.75,40
1745,76,"r","r2",3,"cone",TRUE,"NA","NA","10","NA","na",0,1,5,0,0,"6,24","5",0,"engage",FALSE,2,"minear","At one point it attempted to grab a piece and went back to the community before it realized it didn't have a peace. Lesser moments like this happened several other times. Struggled to pick up pieces. It did cycle over the charge station.
",3,1,3,1,4,1,0,2,0,1,0,2,1,1,0,12,7,10,45,29
5913,76,"b","b1",3,"cone",TRUE,"4","4","9","8","dock",0,1,3,4,0,"18,16,7,15,6","17,14,23",0,"park",FALSE,4,"gabri","underranked, really good, efficient intake and scoring, amazing 2nd pick
",8,2,6,4,10,1,5,2,0,0,2,5,3,1,1,27,25,0,16.875,52
2656,76,"r","r1",1,"cube",FALSE,"NA","NA","NA","26","na",0,2,2,0,0,"NA","27,25,23,22",0,"engage",FALSE,2,"Ha","Driver is not very aggressive. they got defended against. not very manueverable. 
",4,1,0,5,5,4,0,0,1,0,0,0,4,0,1,8,3,10,33.75,21
3620,77,"r","r1",3,"cone",TRUE,"2","2","1","NA","na",0,0,6,0,0,"7,6,18,13","2,17",0,"engage",FALSE,3,"Ha","good manueverability and cycle time. They were not defended this match. Can go in all ""lanes""
",6,1,5,2,7,0,3,3,0,0,1,4,2,1,0,24,9,10,22.5,43
9007,77,"b","b1",1,"cone",TRUE,"NA","NA","19","NA","na",0,2,4,0,0,"15","24,23,25",0,"engage",FALSE,3,"gabri","good
",4,1,2,3,5,3,1,0,1,0,0,1,3,1,0,9,6,10,33.75,25
910,77,"r","r2",1,"cone",TRUE,"4","4","9","NA","na",0,1,0,3,0,"3,4","27,21,24",0,"na",FALSE,2,"minear","Only grabbed from the double substation. Didn't cycle over the charge station. Was a bit slow and struggled to score high cones.
",5,1,3,3,6,3,0,2,0,0,1,2,3,1,0,16,9,0,27,25
604,299,"b","b3",2,"cone",FALSE,"NA","NA","4","NA","engage",0,3,5,0,0,"6,3,1,20,21","2,5",0,"na",FALSE,4,"Poon","Fast and efficient two-stage intake. Always goes for pieces on the ground. Engaged in auton. Scores efficiently in high, but questionable in middle zones.
",7,1,6,2,8,2,0,5,0,0,1,5,2,1,0,29,18,0,19.286,47
9076,77,"b","b2",3,"cone",TRUE,"NA","NA","26","NA","na",0,2,1,0,0,"NA","27,21",0,"engage",FALSE,1,"Duhe","- double engage- only cubes?- intake in gap in bumper, so often cubes are pushed away and the have to push the piece to the wall- very slow driving/aim/intake- missed/dropped 2/3 pieces in teleop
",2,1,1,2,3,2,0,0,1,0,0,0,2,1,0,4,6,10,67.5,20
1072,77,"r","r3",2,"cube",FALSE,"NA","NA","NA","5","fail",0,0,0,6,0,"NA","19,27,20,23,22",0,"engage",FALSE,3,"harold","the elevator has weird spasmic movements that are not smooth. the driver tried to get past a member on his alliance and went way around him at one instance.
",5,1,0,6,6,5,0,0,0,0,1,0,5,0,1,10,6,10,27,26
2638,78,"b","b1",2,"cube",TRUE,"NA","NA","NA","5","dock",0,1,1,3,0,"9,7,6,4","21",0,"dock",FALSE,3,"gabri","cycled over charge
",5,1,4,2,6,1,0,4,0,0,1,4,1,0,1,22,19,8,27,49
135,77,"r","r2",3,"cube",TRUE,"NA","NA","NA","2","na",0,6,2,0,0,"1,4,3,6,7,24","11,27",0,"engage",FALSE,4,"minear","Cycled easily over the charge station. Was still able to score plenty while doing that. Grabbed from the ground.
",8,1,6,3,9,2,1,5,0,0,1,6,2,0,1,32,9,10,16.875,51
1983,78,"r","r2",3,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,5,0,"10,12,19,20,21","NA",0,"engage",FALSE,4,"harold","it is a pretty fast tank drive. did lots of wheeleys during the match. tipped over but corrected itself. intaked mostly from shelf but sometimes dropped it while doing so. 
",5,1,5,1,6,3,2,0,0,0,1,5,0,0,1,12,21,10,27,43
2635,78,"r","r1",1,"cone",TRUE,"NA","NA","9","NA","na",0,1,0,5,0,"NA","8,27,25",0,"na",FALSE,1,"Ha","If they are hit they will drop a cone. The positioning of their arm makes them have to manuever much more than a normal robot. 
",3,1,1,3,4,2,0,1,0,0,1,0,3,1,0,9,9,0,45,18
7018,78,"b","b2",3,"cube",TRUE,"NA","NA","NA","8","na",0,0,2,0,0,"NA","19",0,"na",FALSE,1,"Duhe","- froze at about 70 seconds left until end- shaky hold on pieces- intake somewhat unreliable from shelf, had to drop & realign (from the little match during which it was functioning)- slow
",1,1,0,2,2,1,0,0,0,0,1,0,1,0,1,2,9,0,135,11
5411,79,"b","b1",3,"cone",TRUE,"NA","NA","9","NA","na",0,0,0,6,0,"7,18,16","8,17,25",0,"engage",FALSE,3,"gabri","pretty fast
",6,1,4,3,7,1,3,2,0,0,1,3,3,1,0,21,9,10,22.5,40
5409,79,"r","r2",2,"cone",TRUE,"2","2","15","NA","engage",0,4,2,0,0,"3,1,10,12,13","11,23,20",0,"engage",FALSE,4,"harold","scored pretty consistently. seemed to go into the blue loading zone for a little to grab a cube. idk whether they were called out on that. 
",8,1,6,3,9,2,4,2,0,1,0,5,3,1,0,26,19,10,16.875,55
